,files_combined,sig_id,pert_id,pert_iname,moa_v1
8956,graphs_combined/CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10/graph_1.csv,CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10,BRD-A19633847,perhexiline,carnitine palmitoyltransferase inhibitor
8957,graphs_combined/CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10/graph_2.csv,CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10,BRD-A19633847,perhexiline,carnitine palmitoyltransferase inhibitor
8958,graphs_combined/CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10/graph_3.csv,CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10,BRD-A19633847,perhexiline,carnitine palmitoyltransferase inhibitor
8959,graphs_combined/CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10/graph_4.csv,CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10,BRD-A19633847,perhexiline,carnitine palmitoyltransferase inhibitor
8960,graphs_combined/CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10/graph_5.csv,CPC006_SNUC5_6H_BRD-A19633847-050-20-6_10,BRD-A19633847,perhexiline,carnitine palmitoyltransferase inhibitor
8961,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_1.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8962,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_10.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8963,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_11.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8964,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_12.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8965,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_13.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8966,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_14.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8967,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_15.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8968,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_16.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8969,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_17.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8970,graphs_combined/CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4/graph_18.csv,CPC006_SNUC5_6H_BRD-K02113016-001-01-4_44.4,BRD-K02113016,olaparib,PARP inhibitor
8971,graphs_combined/CPC006_SNUC5_6H_BRD-K15318909-001-04-8_44.4/graph_1.csv,CPC006_SNUC5_6H_BRD-K15318909-001-04-8_44.4,BRD-K15318909,PRIMA1,TP53 inhibitor
8972,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_1.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8973,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_10.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8974,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_100.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8975,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_11.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8976,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_12.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8977,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_13.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8978,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_14.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8979,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_15.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8980,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_16.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8981,graphs_combined/CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10/graph_17.csv,CPC006_SNUC5_6H_BRD-K54233340-300-01-0_10,BRD-K54233340,dorsomorphin,AMPK inhibitor
8982,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_1.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8983,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_10.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8984,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_11.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8985,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_12.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8986,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_13.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8987,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_14.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8988,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_15.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8989,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_16.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8990,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_17.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8991,graphs_combined/CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10/graph_18.csv,CPC006_SNUC5_6H_BRD-K56343971-001-02-3_10,BRD-K56343971,vemurafenib,raf_inhibitor
8992,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_1.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
8993,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_10.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
8994,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_100.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
8995,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_11.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
8996,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_12.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
8997,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_13.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
8998,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_14.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
8999,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_15.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
9000,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_16.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
9001,graphs_combined/CPC006_SNUC5_6H_BRD-K81418486_10/graph_17.csv,CPC006_SNUC5_6H_BRD-K81418486_10,BRD-K81418486,vorinostat,hdac_inhibitor
9002,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_1.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9003,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_10.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9004,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_11.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9005,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_12.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9006,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_13.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9007,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_14.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9008,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_15.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9009,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_16.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9010,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_17.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9011,graphs_combined/CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10/graph_18.csv,CPC006_SNUC5_6H_BRD-U94846492-000-01-1_10,BRD-U94846492,quinine,sodium channel blocker
9012,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_1.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9013,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_10.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9014,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_100.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9015,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_11.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9016,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_12.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9017,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_13.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9018,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_14.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9019,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_15.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9020,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_16.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9021,graphs_combined/CPC006_SW480_6H_BRD-K04853698-003-01-4_10/graph_17.csv,CPC006_SW480_6H_BRD-K04853698-003-01-4_10,BRD-K04853698,LDN-193189,bone morphogenic protein inhibitor
9022,graphs_combined/CPC006_SW620_6H_BRD-A13122391-001-01-9_0.08/graph_1.csv,CPC006_SW620_6H_BRD-A13122391-001-01-9_0.08,BRD-A13122391,triptolide,dna_rna_damage
9023,graphs_combined/CPC006_SW620_6H_BRD-A13122391-001-01-9_0.08/graph_2.csv,CPC006_SW620_6H_BRD-A13122391-001-01-9_0.08,BRD-A13122391,triptolide,dna_rna_damage
9024,graphs_combined/CPC006_SW620_6H_BRD-A13122391-001-01-9_0.08/graph_3.csv,CPC006_SW620_6H_BRD-A13122391-001-01-9_0.08,BRD-A13122391,triptolide,dna_rna_damage
9025,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_1.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9026,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_10.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9027,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_100.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9028,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_11.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9029,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_12.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9030,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_13.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9031,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_14.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9032,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_15.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9033,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_16.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9034,graphs_combined/CPC006_SW620_6H_BRD-A15079084-001-02-9_10/graph_17.csv,CPC006_SW620_6H_BRD-A15079084-001-02-9_10,BRD-A15079084,phorbol-12-myristate-13-acetate,PKC activator
9035,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_1.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9036,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_10.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9037,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_11.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9038,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_12.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9039,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_13.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9040,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_14.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9041,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_15.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9042,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_2.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9043,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_3.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9044,graphs_combined/CPC006_SW620_6H_BRD-A19037878_10/graph_4.csv,CPC006_SW620_6H_BRD-A19037878_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
9045,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_1.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9046,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_10.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9047,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_100.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9048,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_11.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9049,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_12.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9050,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_13.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9051,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_14.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9052,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_15.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9053,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_16.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9054,graphs_combined/CPC006_SW620_6H_BRD-A19500257_10/graph_17.csv,CPC006_SW620_6H_BRD-A19500257_10,BRD-A19500257,geldanamycin,HSP inhibitor
9055,graphs_combined/CPC006_SW620_6H_BRD-A36630025-001-02-6_0.35/graph_1.csv,CPC006_SW620_6H_BRD-A36630025-001-02-6_0.35,BRD-A36630025,SN-38,dna_rna_damage
9056,graphs_combined/CPC006_SW620_6H_BRD-A36630025-001-02-6_0.35/graph_2.csv,CPC006_SW620_6H_BRD-A36630025-001-02-6_0.35,BRD-A36630025,SN-38,dna_rna_damage
9057,graphs_combined/CPC006_SW620_6H_BRD-A58280226-001-01-2_4/graph_1.csv,CPC006_SW620_6H_BRD-A58280226-001-01-2_4,BRD-A58280226,Y-27632,rho associated kinase inhibitor
9058,graphs_combined/CPC006_SW620_6H_BRD-A58280226-001-01-2_4/graph_2.csv,CPC006_SW620_6H_BRD-A58280226-001-01-2_4,BRD-A58280226,Y-27632,rho associated kinase inhibitor
9059,graphs_combined/CPC006_SW620_6H_BRD-A58280226-001-01-2_4/graph_3.csv,CPC006_SW620_6H_BRD-A58280226-001-01-2_4,BRD-A58280226,Y-27632,rho associated kinase inhibitor
9060,graphs_combined/CPC006_SW620_6H_BRD-A58280226-001-01-2_4/graph_4.csv,CPC006_SW620_6H_BRD-A58280226-001-01-2_4,BRD-A58280226,Y-27632,rho associated kinase inhibitor
9061,graphs_combined/CPC006_SW620_6H_BRD-A58280226-001-01-2_4/graph_5.csv,CPC006_SW620_6H_BRD-A58280226-001-01-2_4,BRD-A58280226,Y-27632,rho associated kinase inhibitor
9062,graphs_combined/CPC006_SW620_6H_BRD-A58280226-001-01-2_4/graph_6.csv,CPC006_SW620_6H_BRD-A58280226-001-01-2_4,BRD-A58280226,Y-27632,rho associated kinase inhibitor
9063,graphs_combined/CPC006_SW620_6H_BRD-A58280226-001-01-2_4/graph_7.csv,CPC006_SW620_6H_BRD-A58280226-001-01-2_4,BRD-A58280226,Y-27632,rho associated kinase inhibitor
9064,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_1.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9065,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_10.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9066,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_100.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9067,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_11.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9068,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_12.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9069,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_13.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9070,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_14.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9071,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_15.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9072,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_16.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9073,graphs_combined/CPC006_SW620_6H_BRD-A68631409-001-01-3_10/graph_17.csv,CPC006_SW620_6H_BRD-A68631409-001-01-3_10,BRD-A68631409,evodiamine,atp_synthesis_inhibitor
9074,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_1.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9075,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_10.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9076,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_100.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9077,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_11.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9078,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_12.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9079,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_13.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9080,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_14.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9081,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_15.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9082,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_16.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9083,graphs_combined/CPC006_SW620_6H_BRD-A75409952_10/graph_17.csv,CPC006_SW620_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
9084,graphs_combined/CPC006_SW620_6H_BRD-A97437073-001-03-1_80/graph_1.csv,CPC006_SW620_6H_BRD-A97437073-001-03-1_80,BRD-A97437073,rosiglitazone,ppar_agonist
9085,graphs_combined/CPC006_SW620_6H_BRD-K00615600-001-06-1_25/graph_1.csv,CPC006_SW620_6H_BRD-K00615600-001-06-1_25,BRD-K00615600,AG-14361,PARP inhibitor
9086,graphs_combined/CPC006_SW620_6H_BRD-K00615600-001-06-1_25/graph_10.csv,CPC006_SW620_6H_BRD-K00615600-001-06-1_25,BRD-K00615600,AG-14361,PARP inhibitor
9087,graphs_combined/CPC006_SW620_6H_BRD-K00615600-001-06-1_25/graph_100.csv,CPC006_SW620_6H_BRD-K00615600-001-06-1_25,BRD-K00615600,AG-14361,PARP inhibitor
9088,graphs_combined/CPC006_SW620_6H_BRD-K00615600-001-06-1_25/graph_11.csv,CPC006_SW620_6H_BRD-K00615600-001-06-1_25,BRD-K00615600,AG-14361,PARP inhibitor
9089,graphs_combined/CPC006_SW620_6H_BRD-K00615600-001-06-1_25/graph_12.csv,CPC006_SW620_6H_BRD-K00615600-001-06-1_25,BRD-K00615600,AG-14361,PARP inhibitor
9090,graphs_combined/CPC006_SW620_6H_BRD-K00615600-001-06-1_25/graph_13.csv,CPC006_SW620_6H_BRD-K00615600-001-06-1_25,BRD-K00615600,AG-14361,PARP inhibitor
9091,graphs_combined/CPC006_SW620_6H_BRD-K00615600-001-06-1_25/graph_14.csv,CPC006_SW620_6H_BRD-K00615600-001-06-1_25,BRD-K00615600,AG-14361,PARP inhibitor
9092,graphs_combined/CPC006_SW620_6H_BRD-K00615600-001-06-1_25/graph_15.csv,CPC006_SW620_6H_BRD-K00615600-001-06-1_25,BRD-K00615600,AG-14361,PARP inhibitor
9093,graphs_combined/CPC006_SW620_6H_BRD-K00615600-001-06-1_25/graph_16.csv,CPC006_SW620_6H_BRD-K00615600-001-06-1_25,BRD-K00615600,AG-14361,PARP inhibitor
