"","files_weighted","sig_id","count","rdkit","cell_id","pert_iname","pert_dose","pert_time","pert_id","atoms","emb","identifier","sig_id_original"
"5192","graphs_weighted/CPC019_HT29_6H_BRD-K96076993-001-01-7_10/graph.csv","CPC019_HT29_6H_BRD-K96076993-001-01-7_10",1,"CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc(F)cc1","HT29","SA-25547",10,6,"BRD-K96076993",26,"CPC019_HT29_6H_BRD-K96076993-001-01-7_10_emb","SA-25547HT29106","CPC019_HT29_6H:BRD-K96076993-001-01-7:10"
"5193","graphs_weighted/CPC019_MCF7_24H_BRD-A00420644-001-01-7_10/graph.csv","CPC019_MCF7_24H_BRD-A00420644-001-01-7_10",1,"CCN1c2ccccc2NC2N=C(OC)C(c3ccccc3)C21","MCF7","SA-3676",10,24,"BRD-A00420644",23,"CPC019_MCF7_24H_BRD-A00420644-001-01-7_10_emb","SA-3676MCF71024","CPC019_MCF7_24H:BRD-A00420644-001-01-7:10"
"5194","graphs_weighted/CPC019_MCF7_24H_BRD-A68061604-003-01-2_10/graph.csv","CPC019_MCF7_24H_BRD-A68061604-003-01-2_10",1,"Cc1ccc(C(O)(c2ccc(C)c(C)c2)C2CN3CCC2CC3)cc1C","MCF7","BRD-A68061604",10,24,"BRD-A68061604",26,"CPC019_MCF7_24H_BRD-A68061604-003-01-2_10_emb","BRD-A68061604MCF71024","CPC019_MCF7_24H:BRD-A68061604-003-01-2:10"
"5195","graphs_weighted/CPC019_MCF7_24H_BRD-A94377914-001-02-7_10/graph.csv","CPC019_MCF7_24H_BRD-A94377914-001-02-7_10",1,NA,"MCF7","merck-ketone",10,24,"BRD-A94377914",NA,"CPC019_MCF7_24H_BRD-A94377914-001-02-7_10_emb","merck-ketoneMCF71024","CPC019_MCF7_24H:BRD-A94377914-001-02-7:10"
"5196","graphs_weighted/CPC019_MCF7_24H_BRD-K00007652-001-01-9_10/graph.csv","CPC019_MCF7_24H_BRD-K00007652-001-01-9_10",1,"C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(C(=O)Nc3ccccc3N)cc2)Oc2ccc(N(C)C)cc2CC1=O","MCF7","BRD-K00007652",10,24,"BRD-K00007652",42,"CPC019_MCF7_24H_BRD-K00007652-001-01-9_10_emb","BRD-K00007652MCF71024","CPC019_MCF7_24H:BRD-K00007652-001-01-9:10"
"5197","graphs_weighted/CPC019_MCF7_24H_BRD-K02589376-001-04-3_10/graph.csv","CPC019_MCF7_24H_BRD-K02589376-001-04-3_10",1,"C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc3c(c2)OCO3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(N(C)C)ccc2O1","MCF7","SD-6-035-A9",10,24,"BRD-K02589376",41,"CPC019_MCF7_24H_BRD-K02589376-001-04-3_10_emb","SD-6-035-A9MCF71024","CPC019_MCF7_24H:BRD-K02589376-001-04-3:10"
"5198","graphs_weighted/CPC019_MCF7_24H_BRD-K04695623-001-01-3_10/graph.csv","CPC019_MCF7_24H_BRD-K04695623-001-01-3_10",1,"COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1","MCF7","BRD-K04695623",10,24,"BRD-K04695623",46,"CPC019_MCF7_24H_BRD-K04695623-001-01-3_10_emb","BRD-K04695623MCF71024","CPC019_MCF7_24H:BRD-K04695623-001-01-3:10"
"5199","graphs_weighted/CPC019_MCF7_24H_BRD-K06405410-001-01-2_10/graph.csv","CPC019_MCF7_24H_BRD-K06405410-001-01-2_10",1,"O=C1N(CCS(=O)(=O)c2ccccc2)Cc2ccccc2[C@H]2OC(c3ccc(OCCCO)cc3)=N[C@@]12Cc1ccccc1","MCF7","BRD-K06405410",10,24,"BRD-K06405410",44,"CPC019_MCF7_24H_BRD-K06405410-001-01-2_10_emb","BRD-K06405410MCF71024","CPC019_MCF7_24H:BRD-K06405410-001-01-2:10"
"5200","graphs_weighted/CPC019_MCF7_24H_BRD-K07005393-001-01-0_10/graph.csv","CPC019_MCF7_24H_BRD-K07005393-001-01-0_10",1,"C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1","MCF7","BRD-K07005393",10,24,"BRD-K07005393",48,"CPC019_MCF7_24H_BRD-K07005393-001-01-0_10_emb","BRD-K07005393MCF71024","CPC019_MCF7_24H:BRD-K07005393-001-01-0:10"
"5201","graphs_weighted/CPC019_MCF7_24H_BRD-K08448573-001-01-3_10/graph.csv","CPC019_MCF7_24H_BRD-K08448573-001-01-3_10",1,"COc1ccc([Si](C)(C)[C@@H]2[C@@H](CCO)O[C@]3(C(=O)N(Cc4ccc(N5CCC5=O)cc4)c4ccccc43)[C@H]2C)cc1","MCF7","BRD-K08448573",10,24,"BRD-K08448573",41,"CPC019_MCF7_24H_BRD-K08448573-001-01-3_10_emb","BRD-K08448573MCF71024","CPC019_MCF7_24H:BRD-K08448573-001-01-3:10"
"5202","graphs_weighted/CPC019_MCF7_24H_BRD-K11072542-001-06-3_10/graph.csv","CPC019_MCF7_24H_BRD-K11072542-001-06-3_10",1,"COC(=O)c1cn(C(=O)c2cccc3ccccc23)c2ccccc12","MCF7","BRD-K11072542",10,24,"BRD-K11072542",25,"CPC019_MCF7_24H_BRD-K11072542-001-06-3_10_emb","BRD-K11072542MCF71024","CPC019_MCF7_24H:BRD-K11072542-001-06-3:10"
"5203","graphs_weighted/CPC019_MCF7_24H_BRD-K20000640-001-01-5_10/graph.csv","CPC019_MCF7_24H_BRD-K20000640-001-01-5_10",1,"C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(N(C)C)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","SA-247384",10,24,"BRD-K20000640",42,"CPC019_MCF7_24H_BRD-K20000640-001-01-5_10_emb","SA-247384MCF71024","CPC019_MCF7_24H:BRD-K20000640-001-01-5:10"
"5204","graphs_weighted/CPC019_MCF7_24H_BRD-K23282736-001-01-1_10/graph.csv","CPC019_MCF7_24H_BRD-K23282736-001-01-1_10",1,"C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(N(C)C)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K23282736",10,24,"BRD-K23282736",41,"CPC019_MCF7_24H_BRD-K23282736-001-01-1_10_emb","BRD-K23282736MCF71024","CPC019_MCF7_24H:BRD-K23282736-001-01-1:10"
"5205","graphs_weighted/CPC019_MCF7_24H_BRD-K23978082-001-05-5_10/graph.csv","CPC019_MCF7_24H_BRD-K23978082-001-05-5_10",1,"Cc1ccccc1NC(=O)NCC1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1","MCF7","BRD-K23978082",10,24,"BRD-K23978082",33,"CPC019_MCF7_24H_BRD-K23978082-001-05-5_10_emb","BRD-K23978082MCF71024","CPC019_MCF7_24H:BRD-K23978082-001-05-5:10"
"5206","graphs_weighted/CPC019_MCF7_24H_BRD-K28120860-001-02-4_10/graph.csv","CPC019_MCF7_24H_BRD-K28120860-001-02-4_10",1,"CC1(C)CC(=O)C=C(SCC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)S1","MCF7","KM-03949SC",10,24,"BRD-K28120860",28,"CPC019_MCF7_24H_BRD-K28120860-001-02-4_10_emb","KM-03949SCMCF71024","CPC019_MCF7_24H:BRD-K28120860-001-02-4:10"
"5207","graphs_weighted/CPC019_MCF7_24H_BRD-K30802967-001-01-7_10/graph.csv","CPC019_MCF7_24H_BRD-K30802967-001-01-7_10",1,"COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3c(NC(=O)NC4CCCCC4)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1","MCF7","BRD-K30802967",10,24,"BRD-K30802967",42,"CPC019_MCF7_24H_BRD-K30802967-001-01-7_10_emb","BRD-K30802967MCF71024","CPC019_MCF7_24H:BRD-K30802967-001-01-7:10"
"5208","graphs_weighted/CPC019_MCF7_24H_BRD-K30849099-001-07-6_10/graph.csv","CPC019_MCF7_24H_BRD-K30849099-001-07-6_10",1,"COc1cc(/C=C2/SC(Nc3ccc(O)cc3)=NC2=O)ccc1O","MCF7","MW-STK33-2A",10,24,"BRD-K30849099",24,"CPC019_MCF7_24H_BRD-K30849099-001-07-6_10_emb","MW-STK33-2AMCF71024","CPC019_MCF7_24H:BRD-K30849099-001-07-6:10"
"5209","graphs_weighted/CPC019_MCF7_24H_BRD-K31706415-001-01-7_10/graph.csv","CPC019_MCF7_24H_BRD-K31706415-001-01-7_10",1,"C=CCN1C(=O)[C@]2(O[C@H](CCn3cc(CCO)nn3)[C@@H]([Si](C)(C)c3ccc(OC)cc3)[C@@H]2C)c2cc(N3C(=O)c4cccc5cccc3c45)ccc21","MCF7","BRD-K31706415",10,24,"BRD-K31706415",52,"CPC019_MCF7_24H_BRD-K31706415-001-01-7_10_emb","BRD-K31706415MCF71024","CPC019_MCF7_24H:BRD-K31706415-001-01-7:10"
"5210","graphs_weighted/CPC019_MCF7_24H_BRD-K31856043-001-01-0_10/graph.csv","CPC019_MCF7_24H_BRD-K31856043-001-01-0_10",1,"C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1","MCF7","BRD-K31856043",10,24,"BRD-K31856043",48,"CPC019_MCF7_24H_BRD-K31856043-001-01-0_10_emb","BRD-K31856043MCF71024","CPC019_MCF7_24H:BRD-K31856043-001-01-0:10"
"5211","graphs_weighted/CPC019_MCF7_24H_BRD-K33045404-001-01-1_10/graph.csv","CPC019_MCF7_24H_BRD-K33045404-001-01-1_10",1,"C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccccc3)c2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K33045404",10,24,"BRD-K33045404",48,"CPC019_MCF7_24H_BRD-K33045404-001-01-1_10_emb","BRD-K33045404MCF71024","CPC019_MCF7_24H:BRD-K33045404-001-01-1:10"
"5212","graphs_weighted/CPC019_MCF7_24H_BRD-K33116223-001-01-9_10/graph.csv","CPC019_MCF7_24H_BRD-K33116223-001-01-9_10",1,"COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1","MCF7","BRD-K33116223",10,24,"BRD-K33116223",46,"CPC019_MCF7_24H_BRD-K33116223-001-01-9_10_emb","BRD-K33116223MCF71024","CPC019_MCF7_24H:BRD-K33116223-001-01-9:10"
"5213","graphs_weighted/CPC019_MCF7_24H_BRD-K34092011-001-01-7_10/graph.csv","CPC019_MCF7_24H_BRD-K34092011-001-01-7_10",1,"C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)C3CCCCC3)c2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K34092011",10,24,"BRD-K34092011",47,"CPC019_MCF7_24H_BRD-K34092011-001-01-7_10_emb","BRD-K34092011MCF71024","CPC019_MCF7_24H:BRD-K34092011-001-01-7:10"
"5214","graphs_weighted/CPC019_MCF7_24H_BRD-K34363599-001-02-0_10/graph.csv","CPC019_MCF7_24H_BRD-K34363599-001-02-0_10",1,"OC(COc1ccc(F)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1","MCF7","RJC-00245SC",10,24,"BRD-K34363599",25,"CPC019_MCF7_24H_BRD-K34363599-001-02-0_10_emb","RJC-00245SCMCF71024","CPC019_MCF7_24H:BRD-K34363599-001-02-0:10"
"5215","graphs_weighted/CPC019_MCF7_24H_BRD-K35424586-001-02-4_10/graph.csv","CPC019_MCF7_24H_BRD-K35424586-001-02-4_10",1,"C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(N(C)C)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","SA-247714",10,24,"BRD-K35424586",42,"CPC019_MCF7_24H_BRD-K35424586-001-02-4_10_emb","SA-247714MCF71024","CPC019_MCF7_24H:BRD-K35424586-001-02-4:10"
"5216","graphs_weighted/CPC019_MCF7_24H_BRD-K37043259-001-01-8_10/graph.csv","CPC019_MCF7_24H_BRD-K37043259-001-01-8_10",1,"C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(N(C)C)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K37043259",10,24,"BRD-K37043259",41,"CPC019_MCF7_24H_BRD-K37043259-001-01-8_10_emb","BRD-K37043259MCF71024","CPC019_MCF7_24H:BRD-K37043259-001-01-8:10"
"5217","graphs_weighted/CPC019_MCF7_24H_BRD-K38340366-001-06-6_10/graph.csv","CPC019_MCF7_24H_BRD-K38340366-001-06-6_10",1,"COc1cc(/C=C2\SC(Nc3ccccc3OC)=NC2=O)ccc1O","MCF7","MW-STK33-1C",10,24,"BRD-K38340366",25,"CPC019_MCF7_24H_BRD-K38340366-001-06-6_10_emb","MW-STK33-1CMCF71024","CPC019_MCF7_24H:BRD-K38340366-001-06-6:10"
"5218","graphs_weighted/CPC019_MCF7_24H_BRD-K46373671-001-01-8_10/graph.csv","CPC019_MCF7_24H_BRD-K46373671-001-01-8_10",1,"C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccccc3)c2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K46373671",10,24,"BRD-K46373671",48,"CPC019_MCF7_24H_BRD-K46373671-001-01-8_10_emb","BRD-K46373671MCF71024","CPC019_MCF7_24H:BRD-K46373671-001-01-8:10"
"5219","graphs_weighted/CPC019_MCF7_24H_BRD-K49010888-001-01-2_10/graph.csv","CPC019_MCF7_24H_BRD-K49010888-001-01-2_10",1,"C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(-c2ccccc2)cc1","MCF7","BRD-K49010888",10,24,"BRD-K49010888",53,"CPC019_MCF7_24H_BRD-K49010888-001-01-2_10_emb","BRD-K49010888MCF71024","CPC019_MCF7_24H:BRD-K49010888-001-01-2:10"
"5220","graphs_weighted/CPC019_MCF7_24H_BRD-K50234570-001-06-6_10/graph.csv","CPC019_MCF7_24H_BRD-K50234570-001-06-6_10",1,"O=C(Nc1cccc(NC(=O)c2cc([N+](=O)[O-])ccc2Cl)n1)c1cc([N+](=O)[O-])ccc1Cl","MCF7","EMF-bca1-16",10,24,"BRD-K50234570",32,"CPC019_MCF7_24H_BRD-K50234570-001-06-6_10_emb","EMF-bca1-16MCF71024","CPC019_MCF7_24H:BRD-K50234570-001-06-6:10"
"5221","graphs_weighted/CPC019_MCF7_24H_BRD-K51556300-001-01-9_10/graph.csv","CPC019_MCF7_24H_BRD-K51556300-001-01-9_10",1,"C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(-c3ccccc3)cc2)Oc2ccc(NC(=O)CCCCCC(=O)Nc3ccccc3N)cc2CC1=O","MCF7","BRD-K51556300",10,24,"BRD-K51556300",53,"CPC019_MCF7_24H_BRD-K51556300-001-01-9_10_emb","BRD-K51556300MCF71024","CPC019_MCF7_24H:BRD-K51556300-001-01-9:10"
"5222","graphs_weighted/CPC019_MCF7_24H_BRD-K53610452-001-01-8_10/graph.csv","CPC019_MCF7_24H_BRD-K53610452-001-01-8_10",1,"C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K53610452",10,24,"BRD-K53610452",53,"CPC019_MCF7_24H_BRD-K53610452-001-01-8_10_emb","BRD-K53610452MCF71024","CPC019_MCF7_24H:BRD-K53610452-001-01-8:10"
"5223","graphs_weighted/CPC019_MCF7_24H_BRD-K55116708-001-01-6_10/graph.csv","CPC019_MCF7_24H_BRD-K55116708-001-01-6_10",1,"C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(C(=O)Nc3ccccc3N)cc2)Oc2c(NC(=O)Nc3ccccc3)cccc2C1=O","MCF7","BRD-K55116708",10,24,"BRD-K55116708",48,"CPC019_MCF7_24H_BRD-K55116708-001-01-6_10_emb","BRD-K55116708MCF71024","CPC019_MCF7_24H:BRD-K55116708-001-01-6:10"
"5224","graphs_weighted/CPC019_MCF7_24H_BRD-K58288048-001-01-9_10/graph.csv","CPC019_MCF7_24H_BRD-K58288048-001-01-9_10",1,"C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(-c2ccccc2)cc1","MCF7","BRD-K58288048",10,24,"BRD-K58288048",53,"CPC019_MCF7_24H_BRD-K58288048-001-01-9_10_emb","BRD-K58288048MCF71024","CPC019_MCF7_24H:BRD-K58288048-001-01-9:10"
"5225","graphs_weighted/CPC019_MCF7_24H_BRD-K58479490-001-02-5_10/graph.csv","CPC019_MCF7_24H_BRD-K58479490-001-02-5_10",1,"C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K58479490",10,24,"BRD-K58479490",53,"CPC019_MCF7_24H_BRD-K58479490-001-02-5_10_emb","BRD-K58479490MCF71024","CPC019_MCF7_24H:BRD-K58479490-001-02-5:10"
"5226","graphs_weighted/CPC019_MCF7_24H_BRD-K60067222-001-01-1_10/graph.csv","CPC019_MCF7_24H_BRD-K60067222-001-01-1_10",1,"C[C@H]1CN([C@H](C)CO)C(=O)c2cc(N(C)C)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K60067222",10,24,"BRD-K60067222",41,"CPC019_MCF7_24H_BRD-K60067222-001-01-1_10_emb","BRD-K60067222MCF71024","CPC019_MCF7_24H:BRD-K60067222-001-01-1:10"
"5227","graphs_weighted/CPC019_MCF7_24H_BRD-K60297835-001-01-3_10/graph.csv","CPC019_MCF7_24H_BRD-K60297835-001-01-3_10",1,"C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)CCCCCC(=O)Nc3ccccc3N)c2O[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1","MCF7","BRD-K60297835",10,24,"BRD-K60297835",49,"CPC019_MCF7_24H_BRD-K60297835-001-01-3_10_emb","BRD-K60297835MCF71024","CPC019_MCF7_24H:BRD-K60297835-001-01-3:10"
"5228","graphs_weighted/CPC019_MCF7_24H_BRD-K61105081-001-01-8_10/graph.csv","CPC019_MCF7_24H_BRD-K61105081-001-01-8_10",1,"C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(N(C)C)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K61105081",10,24,"BRD-K61105081",41,"CPC019_MCF7_24H_BRD-K61105081-001-01-8_10_emb","BRD-K61105081MCF71024","CPC019_MCF7_24H:BRD-K61105081-001-01-8:10"
"5229","graphs_weighted/CPC019_MCF7_24H_BRD-K65983740-001-01-7_10/graph.csv","CPC019_MCF7_24H_BRD-K65983740-001-01-7_10",1,"C[C@H]1CCCCO[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1","MCF7","BRD-K65983740",10,24,"BRD-K65983740",50,"CPC019_MCF7_24H_BRD-K65983740-001-01-7_10_emb","BRD-K65983740MCF71024","CPC019_MCF7_24H:BRD-K65983740-001-01-7:10"
"5230","graphs_weighted/CPC019_MCF7_24H_BRD-K67870070-001-01-4_10/graph.csv","CPC019_MCF7_24H_BRD-K67870070-001-01-4_10",1,"C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(N(C)C)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","SA-247615",10,24,"BRD-K67870070",42,"CPC019_MCF7_24H_BRD-K67870070-001-01-4_10_emb","SA-247615MCF71024","CPC019_MCF7_24H:BRD-K67870070-001-01-4:10"
"5231","graphs_weighted/CPC019_MCF7_24H_BRD-K68007270-001-01-0_10/graph.csv","CPC019_MCF7_24H_BRD-K68007270-001-01-0_10",1,"C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(-c3ccccc3)cc2)Oc2ccc(NC(=O)CCCCCC(=O)Nc3ccccc3N)cc2CC1=O","MCF7","BRD-K68007270",10,24,"BRD-K68007270",53,"CPC019_MCF7_24H_BRD-K68007270-001-01-0_10_emb","BRD-K68007270MCF71024","CPC019_MCF7_24H:BRD-K68007270-001-01-0:10"
"5232","graphs_weighted/CPC019_MCF7_24H_BRD-K71303366-001-01-3_10/graph.csv","CPC019_MCF7_24H_BRD-K71303366-001-01-3_10",1,"C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(N(C)C)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K71303366",10,24,"BRD-K71303366",42,"CPC019_MCF7_24H_BRD-K71303366-001-01-3_10_emb","BRD-K71303366MCF71024","CPC019_MCF7_24H:BRD-K71303366-001-01-3:10"
"5233","graphs_weighted/CPC019_MCF7_24H_BRD-K74486276-001-01-2_10/graph.csv","CPC019_MCF7_24H_BRD-K74486276-001-01-2_10",1,"C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)Oc2c(NC(=O)CCCCCC(=O)Nc3ccccc3N)cccc2C1=O","MCF7","BRD-K74486276",10,24,"BRD-K74486276",49,"CPC019_MCF7_24H_BRD-K74486276-001-01-2_10_emb","BRD-K74486276MCF71024","CPC019_MCF7_24H:BRD-K74486276-001-01-2:10"
"5234","graphs_weighted/CPC019_MCF7_24H_BRD-K74840245-001-05-9_10/graph.csv","CPC019_MCF7_24H_BRD-K74840245-001-05-9_10",1,"CCOC(=O)Nc1cccc(NC(=O)c2cc(OC)cc(OC)c2)c1","MCF7","BRD-K74840245",10,24,"BRD-K74840245",25,"CPC019_MCF7_24H_BRD-K74840245-001-05-9_10_emb","BRD-K74840245MCF71024","CPC019_MCF7_24H:BRD-K74840245-001-05-9:10"
"5235","graphs_weighted/CPC019_MCF7_24H_BRD-K77480336-001-02-8_10/graph.csv","CPC019_MCF7_24H_BRD-K77480336-001-02-8_10",1,"COc1ccc(/N=c2\cc(-c3ccc(OC)cc3)oc3ccc(O)cc23)cc1","MCF7","BRD-K77480336",10,24,"BRD-K77480336",28,"CPC019_MCF7_24H_BRD-K77480336-001-02-8_10_emb","BRD-K77480336MCF71024","CPC019_MCF7_24H:BRD-K77480336-001-02-8:10"
"5236","graphs_weighted/CPC019_MCF7_24H_BRD-K80094086-001-01-6_10/graph.csv","CPC019_MCF7_24H_BRD-K80094086-001-01-6_10",1,"C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccccc3)c2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1","MCF7","BRD-K80094086",10,24,"BRD-K80094086",48,"CPC019_MCF7_24H_BRD-K80094086-001-01-6_10_emb","BRD-K80094086MCF71024","CPC019_MCF7_24H:BRD-K80094086-001-01-6:10"
"5237","graphs_weighted/CPC019_MCF7_24H_BRD-K83816656-001-01-9_10/graph.csv","CPC019_MCF7_24H_BRD-K83816656-001-01-9_10",1,"C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1","MCF7","BRD-K83816656",10,24,"BRD-K83816656",48,"CPC019_MCF7_24H_BRD-K83816656-001-01-9_10_emb","BRD-K83816656MCF71024","CPC019_MCF7_24H:BRD-K83816656-001-01-9:10"
"5238","graphs_weighted/CPC019_MCF7_24H_BRD-K84106030-001-01-1_10/graph.csv","CPC019_MCF7_24H_BRD-K84106030-001-01-1_10",1,"C=CCN1C(=O)[C@@]2(O[C@@H](CCn3cc(CCO)nn3)[C@H]([Si](C)(C)c3ccc(OC)cc3)[C@H]2C)c2cc(N3C(=O)c4cccc5cccc3c45)ccc21","MCF7","BRD-K84106030",10,24,"BRD-K84106030",52,"CPC019_MCF7_24H_BRD-K84106030-001-01-1_10_emb","BRD-K84106030MCF71024","CPC019_MCF7_24H:BRD-K84106030-001-01-1:10"
"5239","graphs_weighted/CPC019_MCF7_24H_BRD-K84450674-001-01-4_10/graph.csv","CPC019_MCF7_24H_BRD-K84450674-001-01-4_10",1,"C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@@H]1CN(C)Cc1ccc(-c2ccccc2)cc1","MCF7","BRD-K84450674",10,24,"BRD-K84450674",53,"CPC019_MCF7_24H_BRD-K84450674-001-01-4_10_emb","BRD-K84450674MCF71024","CPC019_MCF7_24H:BRD-K84450674-001-01-4:10"
"5240","graphs_weighted/CPC019_MCF7_24H_BRD-K85818861-001-01-4_10/graph.csv","CPC019_MCF7_24H_BRD-K85818861-001-01-4_10",1,"C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1","MCF7","BRD-K85818861",10,24,"BRD-K85818861",54,"CPC019_MCF7_24H_BRD-K85818861-001-01-4_10_emb","BRD-K85818861MCF71024","CPC019_MCF7_24H:BRD-K85818861-001-01-4:10"
"5241","graphs_weighted/CPC019_MCF7_24H_BRD-K86027709-001-01-7_10/graph.csv","CPC019_MCF7_24H_BRD-K86027709-001-01-7_10",1,"C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(C(=O)Nc3ccccc3N)cc2)Oc2ccc(N(C)C)cc2C1=O","MCF7","BRD-K86027709",10,24,"BRD-K86027709",41,"CPC019_MCF7_24H_BRD-K86027709-001-01-7_10_emb","BRD-K86027709MCF71024","CPC019_MCF7_24H:BRD-K86027709-001-01-7:10"
"5242","graphs_weighted/CPC019_MCF7_24H_BRD-K86899078-001-01-2_10/graph.csv","CPC019_MCF7_24H_BRD-K86899078-001-01-2_10",1,"C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1","MCF7","BRD-K86899078",10,24,"BRD-K86899078",54,"CPC019_MCF7_24H_BRD-K86899078-001-01-2_10_emb","BRD-K86899078MCF71024","CPC019_MCF7_24H:BRD-K86899078-001-01-2:10"
